Date,Title,Artist,Rank,Is_New,Image,Peak_Posistion,Last_Position,Weeks
2018-03-24,Five More Minutes,Scotty McCreery,55,False,,44,55,15
2018-03-24,Indica Badu,Logic Featuring Wiz Khalifa,56,True,,56,0,1
2018-03-24,Singles You Up,Jordan Davis,57,False,,57,62,6
2018-03-24,Love Lies,Khalid & Normani,58,False,,43,66,4
2018-03-24,Changes,XXXTENTACION,59,False,,47,47,2
2018-03-24,Contra,Logic,60,True,,60,0,1
2018-03-24,Lemon,N*E*R*D & Rihanna,61,False,,40,56,19
2018-03-24,Nowadays,Lil Skies Featuring Landon Cube,62,False,,55,58,10
2018-03-24,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,63,True,,63,0,1
2018-03-24,IDGAF,Dua Lipa,64,False,,64,71,9
2018-03-24,All On Me,Devin Dawson,65,False,,65,67,16
2018-03-24,El Farsante,Ozuna & Romeo Santos,66,False,,49,64,7
2018-03-24,No Excuses,Meghan Trainor,67,False,,46,46,2
2018-03-24,Overnight,Logic,68,True,,68,0,1
2018-03-24,Walk It Talk It,Migos Featuring Drake,69,False,,18,59,7
2018-03-24,Pick It Up,Famous Dex Featuring A$AP Rocky,70,False,,54,63,18
2018-03-24,X,Nicky Jam x J Balvin,71,False,,71,80,2
2018-03-24,Hardaway,Derez De'Shon,72,False,,67,69,6
2018-03-24,66,Lil Yachty Featuring Trippie Redd,73,True,,73,0,1
2018-03-24,Midnight,Logic,74,True,,74,0,1
2018-03-24,Tell Me You Love Me,Demi Lovato,75,False,,53,94,16
2018-03-24,Powerglide,Rae Sremmurd & Juicy J,76,False,,76,76,2
2018-03-24,The Long Way,Brett Eldredge,77,False,,75,77,6
2018-03-24,Red Roses,Lil Skies Featuring Landon Cube,78,False,,69,78,10
2018-03-24,Betrayed,Lil Xan,79,False,,64,72,18
2018-03-24,No Smoke,YoungBoy Never Broke Again,80,False,,61,75,15
2018-03-24,Written In The Sand,Old Dominion,81,False,,51,68,17
2018-03-24,I Like Me Better,Lauv,82,False,,82,84,5
2018-03-24,Wassup,Logic Featuring Big Sean,83,True,,83,0,1
2018-03-24,Delicate,Taylor Swift,84,True,,84,0,1
2018-03-24,River,Eminem Featuring Ed Sheeran,85,False,,11,61,13
2018-03-24,When We,Tank,86,False,,79,79,11
2018-03-24,Yuck,Logic,87,True,,87,0,1
2018-03-24,Boom!,Lil Yachty Featuring Ugly God,88,True,,88,0,1
2018-03-24,Booty,Blac Youngsta,89,False,,73,73,3
2018-03-24,Beautiful Trauma,P!nk,90,False,,78,81,12
2018-03-24,This Is Me,Keala Settle & The Greatest Showman Ensemble,91,False,,58,60,11
2018-03-24,Narcos,Migos,92,False,,36,74,7
2018-03-24,X,"ScHoolboy Q, 2 Chainz & Saudi",93,False,,49,89,5
2018-03-24,At The Club,Jacquees X Dej Loaf,94,False,,86,86,6
2018-03-24,I Lived It,Blake Shelton,95,False,,95,99,2
2018-03-24,She's With Me,High Valley,96,False,,93,93,3
2018-03-24,BoomTrap Protocol,Logic,97,True,,97,0,1
2018-03-24,Warm It Up,Logic Featuring Young Sinatra,98,True,,98,0,1
2018-03-24,Echame La Culpa,Luis Fonsi & Demi Lovato,99,False,,47,88,17
2018-03-24,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,100,False,,72,85,5
2018-03-31,God's Plan,Drake,1,False,,1,1,9
2018-03-31,Meant To Be,Bebe Rexha & Florida Georgia Line,2,False,,2,4,22
2018-03-31,Perfect,Ed Sheeran,3,False,,1,2,30
2018-03-31,Finesse,Bruno Mars & Cardi B,4,False,,3,3,12
2018-03-31,Psycho,Post Malone Featuring Ty Dolla $ign,5,False,,2,5,4
2018-03-31,The Middle,"Zedd, Maren Morris & Grey",6,False,,6,6,8
2018-03-31,Sad!,XXXTENTACION,7,False,,7,19,3
2018-03-31,Havana,Camila Cabello Featuring Young Thug,8,False,,1,7,32
2018-03-31,Freaky Friday,Lil Dicky Featuring Chris Brown,9,True,,9,0,1
2018-03-31,Pray For Me,The Weeknd & Kendrick Lamar,10,False,,7,8,7
2018-03-31,Look Alive,BlocBoy JB Featuring Drake,11,False,,5,9,6
2018-03-31,Stir Fry,Migos,12,False,,8,11,13
2018-03-31,Ric Flair Drip,Offset & Metro Boomin,13,False,,13,15,21
2018-03-31,All The Stars,Kendrick Lamar & SZA,14,False,,7,10,11
2018-03-31,Mine,Bazzi,15,False,,15,17,9
2018-03-31,New Rules,Dua Lipa,16,False,,6,14,34
2018-03-31,Let You Down,NF,17,False,,12,13,23
2018-03-31,Rockstar,Post Malone Featuring 21 Savage,18,False,,1,12,27
2018-03-31,Never Be The Same,Camila Cabello,19,False,,16,16,14
2018-03-31,Walk It Talk It,Migos Featuring Drake,20,False,,18,69,8
2018-03-31,Him & I,G-Eazy & Halsey,21,False,,14,18,16
2018-03-31,Thunder,Imagine Dragons,22,False,,4,20,47
2018-03-31,Plug Walk,Rich The Kid,23,False,,23,25,6
2018-03-31,Whatever It Takes,Imagine Dragons,24,False,,24,24,8
2018-03-31,I Fall Apart,Post Malone,25,False,,16,22,26
2018-03-31,Lights Down Low,MAX Featuring gnash,26,False,,20,23,24
2018-03-31,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",27,False,,21,21,10
2018-03-31,Friends,Marshmello & Anne-Marie,28,False,,28,41,6
2018-03-31,Wait,Maroon 5,29,False,,29,32,10
2018-03-31,Heaven,Kane Brown,30,False,,30,36,13
2018-03-31,Marry Me,Thomas Rhett,31,False,,30,30,16
2018-03-31,Say Something,Justin Timberlake Featuring Chris Stapleton,32,False,,9,26,8
2018-03-31,Bad At Love,Halsey,33,False,,5,27,29
2018-03-31,Feel It Still,Portugal. The Man,34,False,,4,28,40
2018-03-31,Moonlight,XXXTENTACION,35,True,,35,0,1
2018-03-31,You Make It Easy,Jason Aldean,36,False,,28,34,8
2018-03-31,Changes,XXXTENTACION,37,False,,37,59,3
2018-03-31,Bartier Cardi,Cardi B Featuring 21 Savage,38,False,,14,31,13
2018-03-31,Outside Today,YoungBoy Never Broke Again,39,False,,31,35,10
2018-03-31,Lemon,N*E*R*D & Rihanna,40,False,,40,61,20
2018-03-31,Wolves,Selena Gomez X Marshmello,41,False,,20,33,22
2018-03-31,Love.,Kendrick Lamar Featuring Zacari,42,False,,11,37,39
2018-03-31,MotorSport,"Migos, Nicki Minaj & Cardi B",43,False,,6,40,21
2018-03-31,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,44,False,,4,39,28
2018-03-31,New Freezer,Rich The Kid Featuring Kendrick Lamar,45,False,,42,43,8
2018-03-31,Young Dumb & Broke,Khalid,46,False,,18,42,36
2018-03-31,Most People Are Good,Luke Bryan,47,False,,47,51,8
2018-03-31,How Long,Charlie Puth,48,False,,21,38,24
2018-03-31,Found / Tonight,Lin-Manuel Miranda & Ben Platt,49,True,,49,0,1
2018-03-31,Sky Walker,Miguel Featuring Travis Scott,50,False,,29,44,26
2018-03-31,Powerglide,Rae Sremmurd & Juicy J,51,False,,51,76,3
2018-03-31,All On Me,Devin Dawson,52,False,,52,65,17
2018-03-31,Love Lies,Khalid & Normani,53,False,,43,58,5
2018-03-31,Dura,Daddy Yankee,54,False,,50,53,7
2018-03-31,Broken Halos,Chris Stapleton,55,False,,45,45,17
2018-03-31,Everyday,Logic & Marshmello,56,False,,29,29,3
2018-03-31,Singles You Up,Jordan Davis,57,False,,57,57,7
2018-03-31,IDGAF,Dua Lipa,58,False,,58,64,10
2018-03-31,X,Nicky Jam x J Balvin,59,False,,59,71,3
2018-03-31,Five More Minutes,Scotty McCreery,60,False,,44,55,16
2018-03-31,Billy,6ix9ine,61,False,,50,50,4
2018-03-31,Top Off,"DJ Khaled Featuring JAY Z, Future & B",62,False,,22,49,3
2018-03-31,Gummo,6ix9ine,63,False,,12,52,19
2018-03-31,No Excuses,Meghan Trainor,64,False,,46,67,3
2018-03-31,Hardaway,Derez De'Shon,65,False,,65,72,7
2018-03-31,Delicate,Taylor Swift,66,False,,66,84,2
2018-03-31,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,67,True,,67,0,1
2018-03-31,Zombie,Bad Wolves,68,False,,54,54,2
2018-03-31,El Farsante,Ozuna & Romeo Santos,69,False,,49,66,8
2018-03-31,44 More,Logic,70,False,,22,46,4
2018-03-31,Pick It Up,Famous Dex Featuring A$AP Rocky,71,False,,54,70,19
2018-03-31,In My Blood,Shawn Mendes,72,True,,72,0,1
2018-03-31,Tell Me You Love Me,Demi Lovato,73,False,,53,75,17
2018-03-31,The Long Way,Brett Eldredge,74,False,,74,77,7
2018-03-31,Red Roses,Lil Skies Featuring Landon Cube,75,False,,69,78,11
2018-03-31,Betrayed,Lil Xan,76,False,,64,79,19
2018-03-31,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,77,False,,63,63,2
2018-03-31,When We,Tank,78,False,,78,86,12
2018-03-31,No Smoke,YoungBoy Never Broke Again,79,False,,61,80,16
2018-03-31,I Like Me Better,Lauv,80,False,,80,82,6
2018-03-31,Nowadays,Lil Skies Featuring Landon Cube,81,False,,55,62,11
2018-03-31,Numb,XXXTENTACION,82,True,,82,0,1
2018-03-31,Infinity (888),XXXTENTACION Featuring Joey Bada$$,83,True,,83,0,1
2018-03-31,One Number Away,Luke Combs,84,True,,84,0,1
2018-03-31,I Lived It,Blake Shelton,85,False,,85,95,3
2018-03-31,Sit Next To Me,Foster The People,86,True,,86,0,1
2018-03-31,Tequila,Dan + Shay,87,False,,84,0,2
2018-03-31,Narcos,Migos,88,False,,36,92,8
2018-03-31,Booty,Blac Youngsta,89,False,,73,89,4
2018-03-31,She's With Me,High Valley,90,False,,90,96,4
2018-03-31,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,91,False,,91,0,2
2018-03-31,Written In The Sand,Old Dominion,92,False,,51,81,18
2018-03-31,Beautiful Trauma,P!nk,93,False,,78,90,13
2018-03-31,Tempo,Chris Brown,94,False,,94,0,2
2018-03-31,Going Down!,XXXTENTACION,95,True,,95,0,1
2018-03-31,At The Club,Jacquees X Dej Loaf,96,False,,86,94,7
2018-03-31,Echame La Culpa,Luis Fonsi & Demi Lovato,97,False,,47,99,18
2018-03-31,La Modelo,Ozuna x Cardi B,98,False,,52,0,12
2018-03-31,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,99,False,,72,100,6
2018-03-31,Everybody Hates Me,The Chainsmokers,100,True,,100,0,1
2018-04-07,God's Plan,Drake,1,False,,1,1,10
2018-04-07,Meant To Be,Bebe Rexha & Florida Georgia Line,2,False,,2,2,23
2018-04-07,Finesse,Bruno Mars & Cardi B,3,False,,3,4,13
2018-04-07,Psycho,Post Malone Featuring Ty Dolla $ign,4,False,,2,5,5
2018-04-07,Perfect,Ed Sheeran,5,False,,1,3,31
2018-04-07,Look Alive,BlocBoy JB Featuring Drake,6,False,,5,11,7
2018-04-07,The Middle,"Zedd, Maren Morris & Grey",7,False,,6,6,9
2018-04-07,Freaky Friday,Lil Dicky Featuring Chris Brown,8,False,,8,9,2
2018-04-07,Sad!,XXXTENTACION,9,False,,7,7,4
2018-04-07,Havana,Camila Cabello Featuring Young Thug,10,False,,1,8,33
2018-04-07,Mine,Bazzi,11,False,,11,15,10
2018-04-07,Pray For Me,The Weeknd & Kendrick Lamar,12,False,,7,10,8
2018-04-07,Stir Fry,Migos,13,False,,8,12,14
2018-04-07,Never Be The Same,Camila Cabello,14,False,,14,19,15
2018-04-07,Walk It Talk It,Migos Featuring Drake,15,False,,15,20,9
2018-04-07,All The Stars,Kendrick Lamar & SZA,16,False,,7,14,12
2018-04-07,Ric Flair Drip,Offset & Metro Boomin,17,False,,13,13,22
2018-04-07,Plug Walk,Rich The Kid,18,False,,18,23,7
2018-04-07,Let You Down,NF,19,False,,12,17,24
2018-04-07,New Rules,Dua Lipa,20,False,,6,16,35
2018-04-07,Rockstar,Post Malone Featuring 21 Savage,21,False,,1,18,28
2018-04-07,In My Blood,Shawn Mendes,22,False,,22,72,2
2018-04-07,Whatever It Takes,Imagine Dragons,23,False,,23,24,9
2018-04-07,Thunder,Imagine Dragons,24,False,,4,22,48
2018-04-07,Him & I,G-Eazy & Halsey,25,False,,14,21,17
2018-04-07,Wait,Maroon 5,26,False,,26,29,11
2018-04-07,Lights Down Low,MAX Featuring gnash,27,False,,20,26,25
2018-04-07,Heaven,Kane Brown,28,False,,28,30,14
2018-04-07,I Fall Apart,Post Malone,29,False,,16,25,27
2018-04-07,Friends,Marshmello & Anne-Marie,30,False,,28,28,7
2018-04-07,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",31,False,,21,27,11
2018-04-07,Feel It Still,Portugal. The Man,32,False,,4,34,41
2018-04-07,Say Something,Justin Timberlake Featuring Chris Stapleton,33,False,,9,32,9
2018-04-07,You Make It Easy,Jason Aldean,34,False,,28,36,9
2018-04-07,Marry Me,Thomas Rhett,35,False,,30,31,17
2018-04-07,Lemon,N*E*R*D & Rihanna,36,False,,36,40,21
2018-04-07,Bad At Love,Halsey,37,False,,5,33,30
2018-04-07,Powerglide,Rae Sremmurd & Juicy J,38,False,,38,51,4
2018-04-07,Changes,XXXTENTACION,39,False,,37,37,4
2018-04-07,Outside Today,YoungBoy Never Broke Again,40,False,,31,39,11
2018-04-07,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,41,False,,4,44,29
2018-04-07,New Freezer,Rich The Kid Featuring Kendrick Lamar,42,False,,42,45,9
2018-04-07,Love.,Kendrick Lamar Featuring Zacari,43,False,,11,42,40
2018-04-07,Wolves,Selena Gomez X Marshmello,44,False,,20,41,23
2018-04-07,MotorSport,"Migos, Nicki Minaj & Cardi B",45,False,,6,43,22
2018-04-07,Most People Are Good,Luke Bryan,46,False,,46,47,9
2018-04-07,Bartier Cardi,Cardi B Featuring 21 Savage,47,False,,14,38,14
2018-04-07,Moonlight,XXXTENTACION,48,False,,35,35,2
2018-04-07,Love Lies,Khalid & Normani,49,False,,43,53,6
2018-04-07,Singles You Up,Jordan Davis,50,False,,50,57,8
2018-04-07,X,Nicky Jam x J Balvin,51,False,,51,59,4
2018-04-07,Delicate,Taylor Swift,52,False,,52,66,3
2018-04-07,Dura,Daddy Yankee,53,False,,50,54,8
2018-04-07,IDGAF,Dua Lipa,54,False,,54,58,11
2018-04-07,No Excuses,Meghan Trainor,55,False,,46,64,4
2018-04-07,Gummo,6ix9ine,56,False,,12,63,20
2018-04-07,Billy,6ix9ine,57,False,,50,61,5
2018-04-07,Broken Halos,Chris Stapleton,58,False,,45,55,18
2018-04-07,Tell Me You Love Me,Demi Lovato,59,False,,53,73,18
2018-04-07,Say Amen (Saturday Night),Panic! At The Disco,60,True,,60,0,1
2018-04-07,Hardaway,Derez De'Shon,61,False,,61,65,8
2018-04-07,All On Me,Devin Dawson,62,False,,52,52,18
2018-04-07,El Farsante,Ozuna & Romeo Santos,63,False,,49,69,9
2018-04-07,Lost In Japan,Shawn Mendes X Zedd,64,True,,64,0,1
2018-04-07,Zombie,Bad Wolves,65,False,,54,68,3
2018-04-07,Top Off,"DJ Khaled Featuring JAY Z, Future & B",66,False,,22,62,4
2018-04-07,Everyday,Logic & Marshmello,67,False,,29,56,4
2018-04-07,The Long Way,Brett Eldredge,68,False,,68,74,8
2018-04-07,Red Roses,Lil Skies Featuring Landon Cube,69,False,,69,75,12
2018-04-07,Japan,Famous Dex,70,True,,70,0,1
2018-04-07,Pick It Up,Famous Dex Featuring A$AP Rocky,71,False,,54,71,20
2018-04-07,Five More Minutes,Scotty McCreery,72,False,,44,60,17
2018-04-07,One Number Away,Luke Combs,73,False,,73,84,2
2018-04-07,Tequila,Dan + Shay,74,False,,74,87,3
2018-04-07,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,75,False,,63,77,3
2018-04-07,I Like Me Better,Lauv,76,False,,76,80,7
2018-04-07,Betrayed,Lil Xan,77,False,,64,76,20
2018-04-07,Sit Next To Me,Foster The People,78,False,,78,86,2
2018-04-07,No Smoke,YoungBoy Never Broke Again,79,False,,61,79,17
2018-04-07,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,80,False,,80,91,3
2018-04-07,She's With Me,High Valley,81,False,,81,90,5
2018-04-07,When We,Tank,82,False,,78,78,13
2018-04-07,I Lived It,Blake Shelton,83,False,,83,85,4
2018-04-07,Nowadays,Lil Skies Featuring Landon Cube,84,False,,55,81,12
2018-04-07,44 More,Logic,85,False,,22,70,5
2018-04-07,Up Down,Morgan Wallen Featuring Florida Georgia Line,86,True,,86,0,1
2018-04-07,This Is Me,Keala Settle & The Greatest Showman Ensemble,87,False,,58,0,12
2018-04-07,Beautiful Trauma,P!nk,88,False,,78,93,14
2018-04-07,Narcos,Migos,89,False,,36,88,9
2018-04-07,Echame La Culpa,Luis Fonsi & Demi Lovato,90,False,,47,97,19
2018-04-07,Written In The Sand,Old Dominion,91,False,,51,92,19
2018-04-07,Tempo,Chris Brown,92,False,,92,94,3
2018-04-07,Booty,Blac Youngsta,93,False,,73,89,5
2018-04-07,La Modelo,Ozuna x Cardi B,94,False,,52,98,13
2018-04-07,For The First Time,Darius Rucker,95,True,,95,0,1
2018-04-07,Rubbin Off The Paint,YBN Nahmir,96,False,,46,0,17
2018-04-07,The Remedy For A Broken Heart (Why Am I So In Love),XXXTENTACION,97,False,,67,67,2
2018-04-07,Dark Knight Dummo,Trippie Redd Featuring Travis Scott,98,False,,72,99,7
2018-04-07,Get You,Daniel Caesar Featuring Kali Uchis,99,False,,93,0,4
2018-04-07,No Roots,Alice Merton,100,True,,100,0,1
2018-04-14,God's Plan,Drake,1,False,,1,1,11
2018-04-14,Meant To Be,Bebe Rexha & Florida Georgia Line,2,False,,2,2,24
2018-04-14,Psycho,Post Malone Featuring Ty Dolla $ign,3,False,,2,4,6
2018-04-14,Call Out My Name,The Weeknd,4,True,,4,0,1
2018-04-14,Look Alive,BlocBoy JB Featuring Drake,5,False,,5,6,8
2018-04-14,The Middle,"Zedd, Maren Morris & Grey",6,False,,6,7,10
2018-04-14,Perfect,Ed Sheeran,7,False,,1,5,32
2018-04-14,Finesse,Bruno Mars & Cardi B,8,False,,3,3,14
2018-04-14,Freaky Friday,Lil Dicky Featuring Chris Brown,9,False,,8,8,3
2018-04-14,Walk It Talk It,Migos Featuring Drake,10,False,,10,15,10
2018-04-14,Havana,Camila Cabello Featuring Young Thug,11,False,,1,10,34
2018-04-14,Mine,Bazzi,12,False,,11,11,11
2018-04-14,Plug Walk,Rich The Kid,13,False,,13,18,8
2018-04-14,Never Be The Same,Camila Cabello,14,False,,14,14,16
2018-04-14,Pray For Me,The Weeknd & Kendrick Lamar,15,False,,7,12,9
2018-04-14,Be Careful,Cardi B,16,True,,16,0,1
2018-04-14,Stir Fry,Migos,17,False,,8,13,15
2018-04-14,Sad!,XXXTENTACION,18,False,,7,9,5
2018-04-14,All The Stars,Kendrick Lamar & SZA,19,False,,7,16,13
2018-04-14,Ric Flair Drip,Offset & Metro Boomin,20,False,,13,17,23
2018-04-14,Rockstar,Post Malone Featuring 21 Savage,21,False,,1,21,29
2018-04-14,New Rules,Dua Lipa,22,False,,6,20,36
2018-04-14,Whatever It Takes,Imagine Dragons,23,False,,23,23,10
2018-04-14,Let You Down,NF,24,False,,12,19,25
2018-04-14,Friends,Marshmello & Anne-Marie,25,False,,25,30,8
2018-04-14,Try Me,The Weeknd,26,True,,26,0,1
2018-04-14,Wasted Times,The Weeknd,27,True,,27,0,1
2018-04-14,Heaven,Kane Brown,28,False,,28,28,15
2018-04-14,Thunder,Imagine Dragons,29,False,,4,24,49
2018-04-14,Wait,Maroon 5,30,False,,26,26,12
2018-04-14,In My Blood,Shawn Mendes,31,False,,22,22,3
2018-04-14,Him & I,G-Eazy & Halsey,32,False,,14,25,18
2018-04-14,Lights Down Low,MAX Featuring gnash,33,False,,20,27,26
2018-04-14,Powerglide,Rae Sremmurd & Juicy J,34,False,,34,38,5
2018-04-14,I Was Never There,The Weeknd Featuring Gesaffelstein,35,True,,35,0,1
2018-04-14,You Make It Easy,Jason Aldean,36,False,,28,34,10
2018-04-14,Say Something,Justin Timberlake Featuring Chris Stapleton,37,False,,9,33,10
2018-04-14,Feel It Still,Portugal. The Man,38,False,,4,32,42
2018-04-14,I Fall Apart,Post Malone,39,False,,16,29,28
2018-04-14,King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",40,False,,21,31,12
2018-04-14,New Freezer,Rich The Kid Featuring Kendrick Lamar,41,False,,41,42,10
2018-04-14,Bad At Love,Halsey,42,False,,5,37,31
2018-04-14,Hurt You,The Weeknd Featuring Gesaffelstein,43,True,,43,0,1
2018-04-14,Marry Me,Thomas Rhett,44,False,,30,35,18
2018-04-14,Medicine,Queen Naija,45,True,,45,0,1
2018-04-14,Delicate,Taylor Swift,46,False,,46,52,4
2018-04-14,X,Nicky Jam x J Balvin,47,False,,47,51,5
2018-04-14,Lemon,N*E*R*D & Rihanna,48,False,,36,36,22
2018-04-14,Most People Are Good,Luke Bryan,49,False,,46,46,10
2018-04-14,Singles You Up,Jordan Davis,50,False,,50,50,9
2018-04-14,Bartier Cardi,Cardi B Featuring 21 Savage,51,False,,14,47,15
2018-04-14,Privilege,The Weeknd,52,True,,52,0,1
2018-04-14,Japan,Famous Dex,53,False,,53,70,2
2018-04-14,Outside Today,YoungBoy Never Broke Again,54,False,,31,40,12
2018-04-14,No Excuses,Meghan Trainor,55,False,,46,55,5
2018-04-14,Love Lies,Khalid & Normani,56,False,,43,49,7
2018-04-14,IDGAF,Dua Lipa,57,False,,54,54,12
2018-04-14,Changes,XXXTENTACION,58,False,,37,39,5
2018-04-14,Dura,Daddy Yankee,59,False,,50,53,9
2018-04-14,Billy,6ix9ine,60,False,,50,57,6
2018-04-14,Zombie,Bad Wolves,61,False,,54,65,4
2018-04-14,Tell Me You Love Me,Demi Lovato,62,False,,53,59,19
2018-04-14,El Farsante,Ozuna & Romeo Santos,63,False,,49,63,10
2018-04-14,Broken Halos,Chris Stapleton,64,False,,45,58,19
2018-04-14,The Long Way,Brett Eldredge,65,False,,65,68,9
2018-04-14,Tequila,Dan + Shay,66,False,,66,74,4
2018-04-14,One Number Away,Luke Combs,67,False,,67,73,3
2018-04-14,Hardaway,Derez De'Shon,68,False,,61,61,9
2018-04-14,Everyday,Logic & Marshmello,69,False,,29,67,5
2018-04-14,Top Off,"DJ Khaled Featuring JAY Z, Future & B",70,False,,22,66,5
2018-04-14,Moonlight,XXXTENTACION,71,False,,35,48,3
2018-04-14,Sit Next To Me,Foster The People,72,False,,72,78,3
2018-04-14,I Like Me Better,Lauv,73,False,,73,76,8
2018-04-14,Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,74,False,,74,80,4
2018-04-14,All On Me,Devin Dawson,75,False,,52,62,19
2018-04-14,Five More Minutes,Scotty McCreery,76,False,,44,72,18
2018-04-14,Red Roses,Lil Skies Featuring Landon Cube,77,False,,69,69,13
2018-04-14,Boo'd Up,Ella Mai,78,True,,78,0,1
2018-04-14,She's With Me,High Valley,79,False,,79,81,6
2018-04-14,When We,Tank,80,False,,78,82,14
2018-04-14,I Lived It,Blake Shelton,81,False,,81,83,5
2018-04-14,Broken Clocks,SZA,82,False,,82,0,2
2018-04-14,Up Down,Morgan Wallen Featuring Florida Georgia Line,83,False,,83,86,2
2018-04-14,No Roots,Alice Merton,84,False,,84,100,2
2018-04-14,Nowadays,Lil Skies Featuring Landon Cube,85,False,,55,84,13
2018-04-14,Say Amen (Saturday Night),Panic! At The Disco,86,False,,60,60,2
2018-04-14,No Smoke,YoungBoy Never Broke Again,87,False,,61,79,18
2018-04-14,Tempo,Chris Brown,88,False,,88,92,4
2018-04-14,OKRA,"Tyler, The Creator",89,True,,89,0,1
2018-04-14,For The First Time,Darius Rucker,90,False,,90,95,2
2018-04-14,Echame La Culpa,Luis Fonsi & Demi Lovato,91,False,,47,90,20
2018-04-14,Take Back Home Girl,Chris Lane Featuring Tori Kelly,92,True,,92,0,1
2018-04-14,Written In The Sand,Old Dominion,93,False,,51,91,20
2018-04-14,"Woman, Amen",Dierks Bentley,94,True,,94,0,1
2018-04-14,La Modelo,Ozuna x Cardi B,95,False,,52,94,14
2018-04-14,Proud,2 Chainz Featuring YG & Offset,96,True,,96,0,1
2018-04-14,Beautiful Trauma,P!nk,97,False,,78,88,15
2018-04-14,NBAYoungboat,Lil Yachty Featuring NBA YoungBoy,98,False,,63,75,4
2018-04-14,Get You,Daniel Caesar Featuring Kali Uchis,99,False,,93,99,5
2018-04-14,Focus,H.E.R.,100,True,,100,0,1
2018-04-21,Nice For What,Drake,1,True,,1,0,1
2018-04-21,God's Plan,Drake,2,False,,1,1,12
2018-04-21,Meant To Be,Bebe Rexha & Florida Georgia Line,3,False,,2,2,25
2018-04-21,Psycho,Post Malone Featuring Ty Dolla $ign,4,False,,2,3,7
2018-04-21,Look Alive,BlocBoy JB Featuring Drake,5,False,,5,5,9
2018-04-21,The Middle,"Zedd, Maren Morris & Grey",6,False,,6,6,11
2018-04-21,Perfect,Ed Sheeran,7,False,,1,7,33
2018-04-21,I Like It,"Cardi B, Bad Bunny & J Balvin",8,True,,8,0,1
2018-04-21,Freaky Friday,Lil Dicky Featuring Chris Brown,9,False,,8,9,4
2018-04-21,Finesse,Bruno Mars & Cardi B,10,False,,3,8,15
2018-04-21,Be Careful,Cardi B,11,False,,11,16,2
2018-04-21,Walk It Talk It,Migos Featuring Drake,12,False,,10,10,11
2018-04-21,Plug Walk,Rich The Kid,13,False,,13,13,9
2018-04-21,Mine,Bazzi,14,False,,11,12,12
2018-04-21,Never Be The Same,Camila Cabello,15,False,,14,14,17
2018-04-21,Havana,Camila Cabello Featuring Young Thug,16,False,,1,11,35
2018-04-21,Pray For Me,The Weeknd & Kendrick Lamar,17,False,,7,15,10
2018-04-21,Sad!,XXXTENTACION,18,False,,7,18,6
2018-04-21,Stir Fry,Migos,19,False,,8,17,16
2018-04-21,Call Out My Name,The Weeknd,20,False,,4,4,2
2018-04-21,Drip,Cardi B Featuring Migos,21,True,,21,0,1
2018-04-21,Whatever It Takes,Imagine Dragons,22,False,,22,23,11
2018-04-21,I Do,Cardi B Featuring SZA,23,True,,23,0,1
2018-04-21,Rockstar,Post Malone Featuring 21 Savage,24,False,,1,21,30
2018-04-21,All The Stars,Kendrick Lamar & SZA,25,False,,7,19,14
2018-04-21,Ric Flair Drip,Offset & Metro Boomin,26,False,,13,20,24
2018-04-21,New Rules,Dua Lipa,27,False,,6,22,37
2018-04-21,Ring,Cardi B Featuring Kehlani,28,True,,28,0,1
2018-04-21,Japan,Famous Dex,29,False,,29,53,3
2018-04-21,Heaven,Kane Brown,30,False,,28,28,16
2018-04-21,Let You Down,NF,31,False,,12,24,26
2018-04-21,Bartier Cardi,Cardi B Featuring 21 Savage,32,False,,14,51,16
2018-04-21,Thunder,Imagine Dragons,33,False,,4,29,50
2018-04-21,Friends,Marshmello & Anne-Marie,34,False,,25,25,9
2018-04-21,Wait,Maroon 5,35,False,,26,30,13
2018-04-21,Powerglide,Rae Sremmurd & Juicy J,36,False,,34,34,6
2018-04-21,In My Blood,Shawn Mendes,37,False,,22,31,4
2018-04-21,Get Up 10,Cardi B,38,True,,38,0,1
2018-04-21,Best Life,Cardi B Featuring Chance The Rapper,39,True,,39,0,1
2018-04-21,Feel It Still,Portugal. The Man,40,False,,4,38,43
2018-04-21,You Make It Easy,Jason Aldean,41,False,,28,36,11
2018-04-21,Say Something,Justin Timberlake Featuring Chris Stapleton,42,False,,9,37,11
2018-04-21,Bickenhead,Cardi B,43,True,,43,0,1
2018-04-21,Him & I,G-Eazy & Halsey,44,False,,14,32,19
2018-04-21,Lights Down Low,MAX Featuring gnash,45,False,,20,33,27
